id,city,district,ward,street,area,price,house_direction,bedroom,toilet,floors,legits,upload_date,furniture,facade,entrance
2543775,Hà Nội,Nam Từ Liêm,,Đại lộ Thăng Long,69.0,2050.0,,,1.0,,Sổ đỏ, 28/09/2023,,,
2526568,Hà Nội,Thanh Xuân,,Khương Trung,34.0,3900.0,,,,,, 28/09/2023,,,
2543736,Hà Nội,Nam Từ Liêm,,Đại lộ Thăng Long,55.0,2160.0,,,1.0,,Sổ đỏ, 28/09/2023,,,
2457083,Hà Nội,Nam Từ Liêm,,,50.0,2350.0,,,1.0,,Sổ đỏ, 28/09/2023,,,
2543738,Hà Nội,Hoàng Mai,Hoàng Văn Thụ,,65.0,4500.0,,,,,, 28/09/2023,,,
2538655,Hà Nội,,,,50.0,2150.0,ES,,1.0,,Sổ hồng, 26/09/2023,,,
2262243,Hà Nội,Hoàn Kiếm,,Hàm Long,60.0,2450.0,,,,,Sổ hồng, 28/09/2023,,,
2298903,Hà Nội,Hoàng Mai,,Hoàng Mai,78.0,8250.0,,,,,Sổ hồng, 28/09/2023,,,
2543268,Hà Nội,,,,51.0,2800.0,WS,,,,Sổ hồng, 28/09/2023,,,
2543199,Hà Nội,,,,108.0,5600.0,,,,,, 28/09/2023,,,
2489992,Hà Nội,Tây Hồ,,Xuân La,38.0,4200.0,,3.0,,5.0,, 28/09/2023,,,
2543139,Hà Nội,Hoài Đức,,,67.0,2870.0,,,1.0,,, 28/09/2023,,,
2543204,Hà Nội,Hoài Đức,An Khánh,,66.68,2840.0,EN,,,,Sổ hồng, 28/09/2023,,,
2542978,Hà Nội,Hoài Đức,,70,66.68,2800.0,,,1.0,,, 28/09/2023,,,
1496501,Hà Nội,Hai Bà Trưng,,Dương Văn Bé,131.0,29500.0,WN,2.0,,2.0,Sổ đỏ, 28/09/2023,,5.7,24.0
2542639,Hà Nội,Hai Bà Trưng,Quỳnh Mai,,20.0,1380.0,,,,,, 28/09/2023,,,
2542582,Hà Nội,Thanh Xuân,,Nguyễn Tuân,73.0,4350.0,WS,,,,Sổ đỏ, 28/09/2023,,,
2542462,Hà Nội,Thanh Xuân,,Lê Trọng Tấn,38.0,7300.0,,4.0,,6.0,Sổ đỏ, 28/09/2023,,,
1877297,Hà Nội,,,,209.5,10400.0,ES,,1.0,,Sổ hồng, 03/08/2023,,,
2542069,Hà Nội,Hoàn Kiếm,,,100.0,11900.0,W,,,,Sổ đỏ, 28/09/2023,,,
2542067,Hà Nội,Hoàn Kiếm,,,140.0,3200.0,,,,,Sổ hồng, 28/09/2023,,,
1723874,Hà Nội,Thanh Xuân,,Vũ Tông Phan,150.0,66000.0,,4.0,1.0,9.0,Sổ hồng, 27/09/2023,Có,8.3,20.0
1778382,Hà Nội,Cầu Giấy,,Trần Thái Tông,550.0,300000.0,,,1.0,11.0,Sổ hồng, 27/09/2023,,16.0,30.0
2541997,Hà Nội,Gia Lâm,,179,66.0,1600.0,WN,,1.0,,, 27/09/2023,,,
2457255,Hà Nội,Hà Đông,,Tô Hiến Thành,67.0,9500.0,,,1.0,,Sổ hồng, 27/09/2023,,,
2541489,Hà Nội,Thanh Trì,,Quang Lai,127.0,3100.0,ES,,,,Sổ hồng, 27/09/2023,,,
2541410,Hà Nội,Tây Hồ,Xuân La,,11296.0,1600000.0,,,,,, 27/09/2023,,,
2541260,Hà Nội,Thanh Xuân,Thanh Xuân Trung,,25.0,3250.0,ES,,1.0,,Sổ đỏ, 27/09/2023,,,
2541251,Hà Nội,Tây Hồ,,Trích Sài,757.0,430000.0,,,,,, 27/09/2023,,,
2541237,Hà Nội,Ba Đình,,Hoàng Hoa Thám,40.0,7900.0,ES,,1.0,,Sổ đỏ, 27/09/2023,,,
2541477,Hà Nội,Long Biên,,Ngọc Thụy,91.0,7700.0,,,,,Sổ đỏ, 27/09/2023,,,
2541219,Hà Nội,,,,111.0,5500.0,,,1.0,,, 27/09/2023,,,
2541066,Hà Nội,Long Biên,,Bồ Đề,33.0,6000.0,N,,,,Sổ đỏ, 27/09/2023,,,
2541124,Hà Nội,Nam Từ Liêm,,Mễ Trì Thượng,30.0,3000.0,ES,,,,Sổ đỏ, 27/09/2023,,,
2541005,Hà Nội,Cầu Giấy,,Yên Hòa,42.0,6300.0,W,,,,Sổ đỏ, 27/09/2023,,,
2472117,Hà Nội,,,,76.0,2590.0,WN,,1.0,,Sổ hồng, 27/09/2023,,,
2540793,Hà Nội,Đống Đa,,Đặng Tiến Đông,24.0,4850.0,,,,,, 27/09/2023,,,
2540682,Hà Nội,Tây Hồ,,Võ Chí Công,77.0,6900.0,ES,,,,Sổ hồng, 27/09/2023,,,
2540673,Hà Nội,Đống Đa,,Trường Chinh,42.0,8200.0,,4.0,,5.0,Sổ đỏ, 27/09/2023,,,
2540660,Hà Nội,Hai Bà Trưng,Quỳnh Lôi,,32.0,2300.0,,,,,, 27/09/2023,,,
2540647,Hà Nội,,,,55.0,1800.0,ES,,1.0,,Sổ hồng, 27/09/2023,,,
2540601,Hà Nội,Thanh Xuân,,Khương Trung,22.0,2500.0,,,1.0,,Sổ đỏ, 27/09/2023,,,
2540587,Hà Nội,Hoàng Mai,,Tam Trinh,27.0,2700.0,,,1.0,,Sổ đỏ, 27/09/2023,,,
2540548,Hà Nội,Hoàn Kiếm,,Nguyên Khiết,26.0,2800.0,,,1.0,,Sổ đỏ, 27/09/2023,,,
2540502,Hà Nội,Đống Đa,,Trường Chinh,40.0,8000.0,,4.0,,5.0,Sổ đỏ, 27/09/2023,,,
2540495,Hà Nội,Nam Từ Liêm,,Trần Hữu Dực,83.0,3300.0,,3.0,,,Sổ đỏ, 27/09/2023,,,
2540475,Hà Nội,,,,90.0,4500.0,ES,,1.0,,Sổ đỏ, 27/09/2023,,,
2540380,Hà Nội,Thanh Xuân,,Nguyễn Trãi,40.0,4790.0,,,1.0,,Sổ đỏ, 27/09/2023,,,
2540364,Hà Nội,Đống Đa,Đàn,Xã Đàn,64.0,7700.0,,,,,, 27/09/2023,,,
2540370,Hà Nội,Hoài Đức,,70A,66.68,2720.0,,,1.0,,, 27/09/2023,,,
2307677,Hà Nội,Chương Mỹ,Phụng Châu,,112.0,1550.0,,,,,Sổ hồng, 27/09/2023,,,
2498088,Hà Nội,,,,66.8,2200.0,EN,,,,Sổ hồng, 05/09/2023,,,
2614393,Hà Nội,,,,43.0,2500.0,,,,,Sổ hồng, 06/11/2023,,,
2459949,Hà Nội,,,,120.0,6450.0,,,,,, 09/11/2023,,,
2635001,Hà Nội,,,,150.0,9100.0,EN,,,,, 17/11/2023,,,
2635011,Hà Nội,,,,63.0,3700.0,,,,,, 17/11/2023,,,
2635115,Hà Nội,Hoài Đức,,32,55.0,4500.0,,,1.0,,, 17/11/2023,,,
2577289,Hà Nội,,,,63.0,1970.0,EN,,,,Sổ hồng, 02/11/2023,,,
2589158,Hà Nội,,,,81.0,3000.0,S,,1.0,,Sổ đỏ, 23/10/2023,,,
2620881,Hà Nội,Hoàng Mai,,Định Công Thượng,40.0,4700.0,ES,,1.0,,Sổ đỏ, 17/11/2023,,,
2471719,Hà Nội,,,,76.0,2750.0,,,1.0,,, 17/10/2023,,,
2633116,Hà Nội,Thanh Xuân,,,85.0,6000.0,,,1.0,,, 17/11/2023,,,
2634465,Hà Nội,Gia Lâm,Dương Xá,,126.0,13500.0,WN,,,,Sổ hồng, 16/11/2023,,,
2634286,Hà Nội,Đống Đa,,Thịnh Hào,45.0,6400.0,EN,,,,Sổ đỏ, 16/11/2023,,,
2634174,Hà Nội,Hoài Đức,,32,45.0,4600.0,,4.0,,,Sổ đỏ, 16/11/2023,,,
2569821,Hà Nội,,,,53.3,3000.0,N,,1.0,,Sổ hồng, 16/11/2023,,,
2540029,Hà Nội,Thanh Xuân,,Nguyễn Trãi,40.0,4790.0,,,1.0,,Sổ đỏ, 26/09/2023,,,
2539933,Hà Nội,,,,79.0,2900.0,ES,,,,Sổ đỏ, 26/09/2023,,,
2539931,Hà Nội,,,,79.0,2900.0,ES,,,,Sổ đỏ, 26/09/2023,,,
2539648,Hà Nội,Hoàng Mai,,Trương Định,47.0,3900.0,,4.0,,,Sổ đỏ, 26/09/2023,,,
2539550,Hà Nội,Hai Bà Trưng,Bạch Mai,,18.0,2250.0,,,,,, 26/09/2023,,,
2539515,Hà Nội,Cầu Giấy,,Trần Duy Hưng,51.0,8500.0,,,1.0,,Sổ hồng, 26/09/2023,,,
2539512,Hà Nội,Cầu Giấy,,Yên Hòa,28.0,3350.0,,,1.0,,, 26/09/2023,,,
2539510,Hà Nội,,,,109.0,4500.0,,,,,, 26/09/2023,,,
2539483,Hà Nội,,,,106.0,6100.0,,,,,, 26/09/2023,,,
2539293,Hà Nội,Bắc Từ Liêm,,Phú Diễn,50.0,5300.0,,,1.0,,Sổ đỏ, 26/09/2023,,,
2539292,Hà Nội,Bắc Từ Liêm,,Phú Diễn,50.0,5300.0,,,1.0,,Sổ đỏ, 26/09/2023,,,
2539289,Hà Nội,,,,111.0,5650.0,EN,,1.0,,Sổ hồng, 26/09/2023,,,
2539149,Hà Nội,Thanh Trì,,Quang Lai,127.0,3000.0,ES,,,,Sổ hồng, 26/09/2023,,,
2539085,Hà Nội,Thanh Trì,,Phan Trọng Tuệ,60.0,1500.0,,,1.0,,Sổ hồng, 26/09/2023,,,
2539101,Hà Nội,Tây Hồ,,Âu Cơ,127.0,29000.0,,,,,Sổ đỏ, 26/09/2023,,,
2539043,Hà Nội,,,,108.0,5200.0,,,1.0,,, 26/09/2023,,,
2356851,Hà Nội,,,,85.5,2950.0,ES,,1.0,,Sổ hồng, 26/09/2023,,,
1021008,Hà Nội,,,,273.5,26700.0,,,1.0,3.0,Sổ hồng, 26/09/2023,,10.0,
1698772,Hà Nội,,,,117.0,4500.0,ES,4.0,1.0,,Sổ hồng, 26/09/2023,Có,,
2480523,Hà Nội,,,,140.0,35000.0,EN,,1.0,,Sổ đỏ, 26/09/2023,,,
2538896,Hà Nội,,,,122.0,5900.0,WN,,1.0,,Sổ đỏ, 26/09/2023,,,
2538832,Hà Nội,,,,105.0,5500.0,,,,,Sổ đỏ, 26/09/2023,,,
2538708,Hà Nội,Cầu Giấy,,Yên Hòa,28.0,3500.0,ES,,1.0,,Sổ đỏ, 26/09/2023,,,
2538705,Hà Nội,Thanh Xuân,,Khương Trung,92.0,3600.0,S,,,,Sổ hồng, 26/09/2023,,,
2538697,Hà Nội,Hoàng Mai,,Lĩnh Nam,42.0,3900.0,,,1.0,,Sổ đỏ, 26/09/2023,,,
2538658,Hà Nội,Hai Bà Trưng,,Kim Ngưu,34.0,4300.0,,,1.0,,Sổ đỏ, 26/09/2023,,,
2538652,Hà Nội,Hoàng Mai,,Kim Giang,60.0,4000.0,,,,,Sổ đỏ, 26/09/2023,,,
2538632,Hà Nội,Hoàng Mai,,Nguyễn Chính,53.0,5400.0,,,1.0,,Sổ đỏ, 26/09/2023,,,
2538646,Hà Nội,Hoàng Mai,,Kim Giang,30.0,2000.0,,,,,Sổ đỏ, 26/09/2023,,,
2538615,Hà Nội,Hai Bà Trưng,,Dương Văn Bé,35.0,3700.0,,,1.0,,Sổ đỏ, 26/09/2023,,,
2538688,Hà Nội,,,,89.0,2900.0,,,,,, 26/09/2023,,,
2538537,Hà Nội,,,,66.0,2850.0,,,,,, 26/09/2023,,,
2538445,Hà Nội,Đan Phượng,Phương Đình,,63.4,2029.9999999999998,WS,,,,Sổ hồng, 26/09/2023,,,
2538337,Hà Nội,,,,132.0,5000.0,,,,,, 26/09/2023,,,
2536730,Hà Nội,Thanh Xuân,,,40.0,3000.0,,,1.0,,, 26/09/2023,,,
2538140,Hà Nội,Cầu Giấy,,Trần Duy Hưng,38.0,1950.0,,,,,, 26/09/2023,,,
2538027,Hà Nội,Cầu Giấy,,Võ Chí Công,50.0,6050.0,,,1.0,,Sổ đỏ, 25/09/2023,,,
2538017,Hà Nội,Tây Hồ,,Xuân La,45.0,13500.0,,,1.0,,Sổ đỏ, 25/09/2023,,,
2537860,Hà Nội,Đống Đa,,,30.0,3000.0,,,1.0,,, 25/09/2023,,,
2537836,Hà Nội,Long Biên,,Hồng Tiến,50.0,10800.0,,,,,Sổ hồng, 25/09/2023,,,
2537513,Hà Nội,,,,30.0,1280.0,,,1.0,,Sổ đỏ, 25/09/2023,,,
2537406,Hà Nội,Chương Mỹ,Phụng Châu,,33.0,1620.0,,,1.0,,Sổ đỏ, 25/09/2023,,,
2506654,Hà Nội,,,,90.0,4350.0,,,,,Sổ đỏ, 09/09/2023,,,
2405218,Hà Nội,,,,155.0,5300.0,WN,,1.0,,Sổ hồng, 25/09/2023,,,
2537322,Hà Nội,Hai Bà Trưng,,Trần Khát Chân,32.0,3900.0,,,,,, 25/09/2023,,,
2537264,Hà Nội,,,,116.0,6310.000000000001,ES,,1.0,,Sổ hồng, 25/09/2023,,,
2537260,Hà Nội,Long Biên,,Đức Giang,74.0,2700.0,ES,,1.0,,Sổ đỏ, 25/09/2023,,,
2537206,Hà Nội,Đống Đa,,Trường Chinh,3.0,3800.0,,,,,, 25/09/2023,,,
2537115,Hà Nội,,,,86.0,2380.0,ES,,1.0,,Sổ đỏ, 25/09/2023,,,
2537101,Hà Nội,Hà Đông,,Ngô Thì Sỹ,38.0,7070.0,,,,,Sổ đỏ, 25/09/2023,,,
2536757,Hà Nội,Đống Đa,,Vũ Ngọc Phan,68.0,16500.0,,3.0,,2.0,Sổ đỏ, 25/09/2023,,,
2536698,Hà Nội,Hai Bà Trưng,Minh Khai,,33.0,3900.0,,,,,, 25/09/2023,,,
1940784,Hà Nội,,,,60.0,1650.0,,,,15.0,, 25/09/2023,,,
2524488,Hà Nội,Hoàng Mai,,Tân Mai,40.0,5200.0,,3.0,,5.0,Sổ đỏ, 25/09/2023,False,4.0,
2536554,Hà Nội,Long Biên,,Đức Giang,95.0,3200.0,EN,,1.0,,Giấy chứng nhận quyền sở hữu, 25/09/2023,,,
2536140,Hà Nội,Cầu Giấy,,,45.0,4500.0,,,1.0,,, 24/09/2023,,,
2536110,Hà Nội,Bắc Từ Liêm,,Thụy Phương,51.0,4000.0,,,,,Sổ đỏ, 24/09/2023,,,
1933268,Hà Nội,Nam Từ Liêm,,Hàm Nghi,93.0,35000.0,W,4.0,1.0,5.0,Sổ đỏ, 24/09/2023,Full đồ nội thất cao cấp ,6.0,10.0
1797493,Hà Nội,,,,173.0,77600.0,,4.0,,4.0,Sổ đỏ, 24/09/2023,CDT,5.5,175.0
2535680,Hà Nội,Tây Hồ,,Lạc Long Quân,98.0,4450.0,,,,,, 24/09/2023,,,
2480199,Hà Nội,,,,106.0,2650.0,,,1.0,,Sổ đỏ, 24/09/2023,,,
2473798,Hà Nội,Thanh Trì,,Phan Trọng Tuệ,78.0,1740.0,,,1.0,,Sổ đỏ, 24/09/2023,,,
2470577,Hà Nội,,,,61.0,1050.0,,,1.0,,, 24/09/2023,,,
2434403,Hà Nội,Đống Đa,,Tôn Đức Thắng,30.0,2450.0,,,,,, 24/09/2023,,,
2535495,Hà Nội,Ba Đình,,Nguyên Hồng,50.0,1640.0000000000002,,,,,, 24/09/2023,,,
2535463,Hà Nội,,,,71.4,4100.0,WN,,1.0,,Sổ đỏ, 24/09/2023,,,
2535201,Hà Nội,Thanh Xuân,,Nguyễn Trãi,44.0,4200.0,,,,,Sổ đỏ, 24/09/2023,,,
2535185,Hà Nội,Hoàng Mai,,Tam Trinh,40.0,4300.0,,,1.0,,Sổ đỏ, 24/09/2023,,,
2535162,Hà Nội,Hai Bà Trưng,,Minh Khai,33.0,3900.0,,,,,Sổ đỏ, 24/09/2023,,,
2534963,Hà Nội,Ba Đình,,Đội Cấn,70.0,5000.0,,,1.0,,, 24/09/2023,,,
2534794,Hà Nội,,,,89.0,4200.0,WS,,1.0,,Sổ hồng, 23/09/2023,,,
2534792,Hà Nội,,,,108.0,5500.0,WS,,,,Sổ hồng, 23/09/2023,,,
2497280,Hà Nội,Mê Linh,,,41.2,1300.0,N,,,,Sổ đỏ, 04/09/2023,,,
2385321,Hà Nội,,,,201.0,10025.0,ES,,,,Sổ hồng, 28/08/2023,,,
2642821,Hà Nội,Cầu Giấy,,Hoàng Quốc Việt,40.0,3950.0,,4.0,,,, 21/11/2023,,,
2642820,Hà Nội,Cầu Giấy,,Hoàng Quốc Việt,55.0,13500.0,,,,,, 21/11/2023,,,
2642803,Hà Nội,,,,119.0,4300.0,,3.0,,,, 21/11/2023,,,
2642794,Hà Nội,,,,124.0,11990.0,,1.0,,,, 21/11/2023,,,
2642775,Hà Nội,Hà Đông,,Kiến Hưng,72.0,1690.0,,,,,, 21/11/2023,,,
2642771,Hà Nội,Hoàng Mai,,Lĩnh Nam,45.0,3700.0,,3.0,,,, 21/11/2023,,,
2642770,Hà Nội,Hoàng Mai,,Lĩnh Nam,47.0,9500.0,,4.0,,,, 21/11/2023,,,
2642758,Hà Nội,Hoàn Kiếm,,Cầu Đất,72.0,10300.0,,,,,, 21/11/2023,,,
2642757,Hà Nội,Hoàn Kiếm,,Trần Quốc Toản,40.0,8600.0,,4.0,,,, 21/11/2023,,,
2642750,Hà Nội,,,,122.0,6100.0,,3.0,,,, 21/11/2023,,,
2642728,Hà Nội,Ba Đình,,Đội Cấn,35.0,5500.0,,3.0,,,, 21/11/2023,,,
2642727,Hà Nội,Ba Đình,,Giảng Võ,70.0,25000.0,,5.0,,,, 21/11/2023,,,
2642725,Hà Nội,,,,120.0,5500.0,,3.0,,,, 21/11/2023,,,
2642717,Hà Nội,Cầu Giấy,,Phạm Tuấn Tài,40.0,8300.0,,1.0,,,, 21/11/2023,,,
2642716,Hà Nội,,,,135.0,30000.0,,,,,, 21/11/2023,,,
2642712,Hà Nội,,,,131.0,4000.0,,3.0,,,, 21/11/2023,,,
2642690,Hà Nội,Hai Bà Trưng,Thanh Nhàn,,36.0,3400.0,,,,,, 21/11/2023,,,
2642689,Hà Nội,Hai Bà Trưng,,Võ Thị Sáu,55.0,4000.0,,4.0,,,, 21/11/2023,,,
2642684,Hà Nội,,,,60.0,2250.0,,2.0,,,, 21/11/2023,,,
2642683,Hà Nội,,,,67.0,2950.0,,2.0,,,, 21/11/2023,,,
2642681,Hà Nội,Long Biên,,Ngọc Thụy,42.0,3650.0,,,,,, 21/11/2023,,,
2642677,Hà Nội,Đống Đa,,Thái Thịnh,52.0,9900.0,,4.0,,,, 21/11/2023,,,
2642676,Hà Nội,Đống Đa,,Thái Hà,69.0,15800.0,,2.0,,,, 21/11/2023,,,
2642668,Hà Nội,,,,,5200.0,,3.0,,,, 21/11/2023,,,
2642667,Hà Nội,,,,,3900.0,,3.0,,,, 21/11/2023,,,
2642632,Hà Nội,Thanh Xuân,,Bùi Xương Trạch,33.0,3850.0,,1.0,,,, 21/11/2023,,,
2642631,Hà Nội,Thanh Xuân,,Vũ Tông Phan,60.0,4850.0,,,,,, 21/11/2023,,,
2642629,Hà Nội,Hoài Đức,Vân Canh,,32.0,2550.0,,4.0,,,, 21/11/2023,,,
2642628,Hà Nội,Cầu Giấy,,Phùng Chí Kiên,45.0,9700.0,,2.0,,,, 21/11/2023,,,
2642595,Hà Nội,,,,73.0,3490.0,,2.0,,,, 21/11/2023,,,
2642594,Hà Nội,Cầu Giấy,,Hàm Nghi,75.0,2900.0,,2.0,,,, 21/11/2023,,,
2642567,Hà Nội,Hai Bà Trưng,Minh Khai,,40.0,1230.0,,,,,, 21/11/2023,,,
2642539,Hà Nội,,,,89.0,4500.0,,2.0,,,, 21/11/2023,,,
2642538,Hà Nội,,,,,1680.0,,1.0,,,, 21/11/2023,,,
2642537,Hà Nội,,,,89.0,3150.0,,3.0,,,, 21/11/2023,,,
2642536,Hà Nội,Hai Bà Trưng,,Trần Đại Nghĩa,105.0,2480.0,,,,,, 21/11/2023,,,
2642535,Hà Nội,,,,103.0,5200.0,,3.0,,,, 21/11/2023,,,
2642533,Hà Nội,Hà Đông,Văn Quán,,106.0,3500.0,,3.0,,,, 21/11/2023,,,
2642527,Hà Nội,,,,54.0,2550.0,,2.0,,,, 21/11/2023,,,
2642526,Hà Nội,,,,84.0,2650.0,,3.0,,,, 21/11/2023,,,
2642525,Hà Nội,Ba Đình,,Quần Ngựa,56.0,10000.0,,6.0,,,, 21/11/2023,,,
2642524,Hà Nội,Ba Đình,,Vĩnh Phúc,47.0,5000.0,,4.0,,,, 21/11/2023,,,
2642523,Hà Nội,Hà Đông,,,78.0,2200.0,,2.0,,,, 21/11/2023,,,
2642521,Hà Nội,,,,75.0,3150.0,,3.0,,,, 21/11/2023,,,
2642517,Hà Nội,Hoàn Kiếm,,Mã Mây,220.0,160000.0,,,,,, 21/11/2023,,,
2642514,Hà Nội,Đống Đa,,Hào Nam,42.0,5500.0,,3.0,,,, 21/11/2023,,,
2642513,Hà Nội,Đống Đa,,Tôn Đức Thắng,70.0,10300.0,,5.0,,,, 21/11/2023,,,
2642512,Hà Nội,Cầu Giấy,,Cầu Giấy,191.0,97500.0,,9.0,,,, 21/11/2023,,,
2642511,Hà Nội,Cầu Giấy,,Trần Đăng Ninh,98.0,69000.0,,2.0,,,, 21/11/2023,,,
2642510,Hà Nội,Long Biên,,Ngọc Thụy,37.0,3000.0,,4.0,,,, 21/11/2023,,,
2642509,Hà Nội,Long Biên,,Ngọc Thụy,52.0,3200.0,,,,,, 21/11/2023,,,
2642507,Hà Nội,,,,105.0,5400.0,,3.0,,,, 21/11/2023,,,
2642488,Hà Nội,Hoàn Kiếm,,Hai Bà Trưng,30.0,7100.0,,4.0,,,, 21/11/2023,,,
2642487,Hà Nội,Hoàn Kiếm,,Bảo Linh,36.0,2100.0,,3.0,,,, 21/11/2023,,,
2642480,Hà Nội,Long Biên,Thạch Bàn,,60.0,4200.0,,,,,, 21/11/2023,,,
2642479,Hà Nội,Long Biên,,Ngọc Trì,45.0,3150.0,,,,,, 21/11/2023,,,
2642475,Hà Nội,Quốc Oai,Phú Cát,,152.0,2580.0,,,,,, 21/11/2023,,,
2642474,Hà Nội,Quốc Oai,,Đại lộ Thăng Long,238.0,3090.0,,,,,, 21/11/2023,,,
2642472,Hà Nội,,,,90.0,3750.0,,3.0,,,, 21/11/2023,,,
2642462,Hà Nội,,,,63.0,1950.0,,2.0,,,, 21/11/2023,,,
2642455,Hà Nội,,,,80.0,2680.0,,3.0,,,, 21/11/2023,,,
2642441,Hà Nội,Hà Đông,,Phan Đình Giót,49.0,7000.0,,4.0,,,, 21/11/2023,,,
2642440,Hà Nội,Hà Đông,,Cầu Đơ 4,37.0,4000.0,,4.0,,,, 21/11/2023,,,
2642437,Hà Nội,Ba Đình,,Phan Kế Bính,80.0,17000.0,,2.0,,,, 21/11/2023,,,
2642436,Hà Nội,Ba Đình,,Nguyễn Trường Tộ,206.0,120000.0,,,,,, 21/11/2023,,,
2642377,Hà Nội,Hà Đông,La Khê,,136.0,4650.0,,4.0,,,, 21/11/2023,,,
2642373,Hà Nội,Hai Bà Trưng,,Minh Khai,71.0,11900.0,,,,,, 21/11/2023,,,
2642372,Hà Nội,Hai Bà Trưng,,Minh Khai,75.0,11000.0,,,,,, 21/11/2023,,,
2642370,Hà Nội,,,,,3800.0,,3.0,,,, 21/11/2023,,,
2642367,Hà Nội,Đống Đa,,Láng,40.0,1550.0,,1.0,,,, 21/11/2023,,,
2642357,Hà Nội,,,,95.0,4600.0,,3.0,,,, 21/11/2023,,,
2642335,Hà Nội,,,,105.0,5700.0,,3.0,,,, 21/11/2023,,,
2642334,Hà Nội,,,,70.0,1800.0,,2.0,,,, 21/11/2023,,,
2634222,Hà Nội,Hoài Đức,,32,3260.0,160000.0,,,,,Sổ đỏ, 16/11/2023,,,
2633839,Hà Nội,Đống Đa,,Ngô Sĩ Liên,28.0,2600.0,,3.0,,4.0,Sổ đỏ, 16/11/2023,,,
2589597,Hà Nội,,,,120.0,17000.0,N,,1.0,,Sổ đỏ, 23/10/2023,,,
1706101,Hà Nội,,,,303.0,12000.0,EN,4.0,,32.0,Sổ hồng, 02/11/2023,Thô,,
2585024,Hà Nội,,,,82.0,2100.0,,,,,, 21/10/2023,,,
2633606,Hà Nội,Thanh Trì,,Tả Thanh Oai,31.0,2600.0,,,1.0,,Sổ đỏ, 16/11/2023,,,
2633569,Hà Nội,Hoàng Mai,,Tân Mai,40.0,5150.0,W,,,,Sổ đỏ, 16/11/2023,,,
2346662,Hà Nội,,,,72.0,3150.0,ES,,1.0,,, 09/11/2023,,,
2633513,Hà Nội,Nam Từ Liêm,,,31.0,5950.0,,,1.0,,Sổ hồng, 16/11/2023,,,
2615768,Hà Nội,,,,101.0,5460.0,ES,,1.0,,Sổ hồng, 07/11/2023,,,
2469955,Hà Nội,,,,150.0,7000.0,,,,,, 16/11/2023,,,
2614574,Hà Nội,Đông Anh,,Trường Sa,68.6,2100.0,,,,,Sổ đỏ, 06/11/2023,,,
2600883,Hà Nội,,,,82.0,3730.0,ES,,1.0,,Sổ đỏ, 30/10/2023,,,
2515873,Hà Nội,,,,75.0,3600.0,,,,,, 16/11/2023,,,
2633355,Hà Nội,,,,43.0,1800.0,,,,,Sổ hồng, 16/11/2023,,,
2642370,Hà Nội,,,,,3800.0,,3.0,,,, 21/11/2023,,,
2642367,Hà Nội,Đống Đa,,Láng,40.0,1550.0,,1.0,,,, 21/11/2023,,,
2642357,Hà Nội,,,,95.0,4600.0,,3.0,,,, 21/11/2023,,,
2642335,Hà Nội,,,,105.0,5700.0,,3.0,,,, 21/11/2023,,,
2642334,Hà Nội,,,,70.0,1800.0,,2.0,,,, 21/11/2023,,,
2642327,Hà Nội,Hoàn Kiếm,Hàng Mã,,80.0,56450.0,,,,,, 21/11/2023,,,
2642326,Hà Nội,Cầu Giấy,,Cầu Giấy,41.0,5000.0,,4.0,,,, 21/11/2023,,,
2642324,Hà Nội,,,,64.0,4500.0,,2.0,,,, 21/11/2023,,,
2642319,Hà Nội,,,,120.0,6500.0,,5.0,,,, 21/11/2023,,,
2642318,Hà Nội,,,,106.0,6100.0,,2.0,,,, 21/11/2023,,,
2642268,Hà Nội,,,,,8000.0,,3.0,,,, 21/11/2023,,,
2642267,Hà Nội,,,,50.0,1600.0,,2.0,,,, 21/11/2023,,,
2642265,Hà Nội,,,,106.0,5600.0,,3.0,,,, 21/11/2023,,,
2642262,Hà Nội,Hà Đông,,Hòa Bình,33.0,1850.0,,4.0,,,, 21/11/2023,,,
2642261,Hà Nội,Hà Đông,,Quang Trung,65.0,4900.0,,3.0,,,, 21/11/2023,,,
2642260,Hà Nội,Đống Đa,,Tôn Đức Thắng,90.0,2300.0,,2.0,,,, 21/11/2023,,,
2642256,Hà Nội,Ba Đình,,Đội Cấn,74.0,22000.0,,12.0,,,, 21/11/2023,,,
2642250,Hà Nội,Hai Bà Trưng,,Minh Khai,46.0,4300.0,,4.0,,,, 21/11/2023,,,
2642249,Hà Nội,Hai Bà Trưng,,Minh Khai,52.0,5290.0,,6.0,,,, 21/11/2023,,,
2641717,Hà Nội,Thường Tín,,Liên Thôn,56.0,2009.9999999999998,,,,,, 21/11/2023,,,
2641709,Hà Nội,Long Biên,Bồ Đề,,33.0,3300.0,,4.0,,,, 21/11/2023,,,
2641703,Hà Nội,,,,395.0,106000.0,,5.0,,,, 21/11/2023,,,
2641702,Hà Nội,,,,395.0,109000.0,,5.0,,,, 21/11/2023,,,
2641678,Hà Nội,Đống Đa,,Láng,40.0,1550.0,,2.0,,,, 21/11/2023,,,
2641671,Hà Nội,,,,70.0,3300.0,,2.0,,,, 21/11/2023,,,
2641664,Hà Nội,,,,134.0,5900.0,,3.0,,,, 21/11/2023,,,
2641663,Hà Nội,,,,,7250.0,,3.0,,,, 21/11/2023,,,
2641661,Hà Nội,,,,65.0,2700.0,,2.0,,,, 21/11/2023,,,
