price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet
78 tỷ VNĐ,quancaugiay, 184m2,"Tôi cần bán tòa nhà 23 căn hộ dịch vụ cho người nước ngoài khu phố Trần Duy Hưng- cầu giấy - Hà Nội.Tòa nhà vừa mới hoàn thành tháng 5/2020, Hiện tại đang có Hd thuê dài hạn 190 triệu/thángDt 184m2, mặt tiền 13m, tước nhà la vườn hoa đường thông hè thoáng,vị trí có 1 0 2 tại khu vực Trung Hòa,Tòa nhà thiết kế 7 tầng nổi 1 tum 1 hầm bao gồm 23 phòng căn hộ hạng sang khép kín cho khách nước ngoài thuê( chủ yếu là khách cơ quan nhà nước)Vị trí tòa nhà nằm ngay bên trung tâm hội nghi quốc gia, keangnam, cách phố Trần Duy Hưng sầm uất vài bước chân,toàn bộ giấy tờ pháp lí đầy đủ,hệ thống PCCC đây đủ theo tiêu chuẩn thành phố cấp. SỔ ĐỎ CHÍNH CHỦ GIÁ BÁN= 78 tỷ kèm theo HD thuê( bao phí sang tên)LH; Quang Trưởng ; 0912.129.926....0912.729.926Trên 20 năm kinh nghiệm ,CTY chúng tôi chuyên cung cấp các sản phầm tòa nhà Văn Phòng- Khách sạn mặt phố,ngõ lớn.... nhận tư vấn thiết kế và thi công theo yêu cầu cảu khách hàng",29/12/2020,Tin thường,batdongsan_so_com_vn_1673814812.1969662,,,,,
189 tỷ VNĐ,quancaugiay, 400m2,"Cần bán Tòa Khách Sạn 90 PHÒNG khu phố TRUNG HÒA, VỊ TRÍ ĐẮC ĐỊA,GIá 189 tỷDT400m2, Mặt tiền 13m,Xây mới (năm 2017) 9 tầng nổi và 1 tầng hầm,Thiết kế theo kiến trúc Khách Sạn rất hiện đại,Gồm 90 phòng theo tiêu chuẩn 3 sao, Tiện ích có nhà hàng buffet, phòng hội thảo, bể bơi và khu tập GYM sang trọng, Hai thang máy nhập khẩu Mitshubishi, Nội thất cửa gỗ Lim, Khóa cửa thẻ từ của USA, Thiết bị vệ sinh nhập khẩu chính hãng TOTO, Bồn massage và vách tắm đứng của Nhật, Hệ thống điều hòà trung tâm hãng Daikin,Hệ thống nước nóng tổng, Hệ thống phòng cháy do thành phố thi công và cấp phép, Sổ đỏ chính chủ. LH: CHỦ NHÀ ; 0912.129.926....0912.729.926",29/12/2020,Tin thường,batdongsan_so_com_vn_1673814813.8625734,,,,,
95 tỷ VNĐ,quancaugiay, 280m2,"Bán gấp tòa nhà văn phòng 9 tầng mặt phố Trần Vỹ - Lê Đức Thọ...DT 280m2, mặt tiền 13m, đường nhựa rộng 50m, vỉa hè rộng 6m, sau nhà có đường rộng 4m,Nhà xây mới 7 tầng nổi 1 tum và 1 tầng hầm, Thiết kế hiện đại, Mỗi tầng là 1 sàn văn phòng rộng với hệ thống điều hòa âm trần daikin,Tầng 7 là 1 phòng ăn kết hợp phòng khách sang trọng, toàn bộ đá ốp mặt tiền và thang máy là đá Marble nhập từ Brazil, Cửa gỗ Lim và Nhôm Xingfa, thang máy nhập khẩu chính hãng mitsubishi 600kg, thiết bị vệ sinh American Standard, thiết bị điện toàn bộ tòa nhà chính hãng PanasonicHệ thống phòng cháy hiện đại,Sổ đỏ chính chủ. Giá bán = 95 tỷ (bao phí sang tên).Liên hê ; Quang Trưởng ; 0912.129.926....0912.729.926Trên 20 năm kinh nghiệm ,CTY chúng tôi chuyên cung cấp các sản phầm tòa nhà Văn Phòng- Khách sạn mặt phố,ngõ lớn.... nhận tư vấn thiết kế và thi công theo yêu cầu cảu khách hàng",29/12/2020,Tin thường,batdongsan_so_com_vn_1673814815.4642868,,,,,
60 tỷ VNĐ,quancaugiay, 140m2,"
    Tôi cần bán gấp tòa nhà 8 tầng mặt Phố Tú Mỡ. DT 140m2,mặt sàn 180m thông sàn, căn góc 3 mặt tiền, 8 tầng nổi và 1 tầng hầm, đường nhựa rộng 25m, vỉa hè rộng 10m, thiết kế theo kiến trúc văn phòng mỗi tầng một sàn rộng, nội thất cửa gỗ Lim tự nhiên, sàn gỗ hương và thiết bị vệ sinh nhập khẩu chính hãng American Standard, thang máy nhập khẩu từ Nhật Bản, hệ thống điều hòa âm trần DaiKin, thiết bị điện Philip, hệ thống chống cháy hiện đại, Sổ đỏ chính chủ.Giá bán = 60 tỷ (có thương lượng). LH: Ms Quang 0912.129.926 - 0912.729.926
 
",29/12/2020,Tin thường,batdongsan_so_com_vn_1673814817.2790082,,,,,
135 tỷ VNĐ,quancaugiay, 416m2,"Chính chủ bán nhà mặt phố Trần Vỹ, Mai Dịch, Cầu Giấy, Hà Nội.Sổ đỏ diện tích 416m2, mặt tiền 20m, xây 8 tầng nổi, 1 tầng hầm, cầu thang máy, thang bộ trong cùng, thiết kế thông sàn thoải mái chia phòng theo nhu cầu, công năng sử dụng, xây dựng cực kỳ chắc chắn, móng chịu tải 13-15 tầng. Giấy phép xây dựng đầy đủ.Nhà nằm tại vị trí đắc địa nhất phố Trần Vỹ, phố rộng 40m, vỉa hè trước nhà rộng 6m, thoải mái để xe, thuận tiện kinh doanh buôn bán cả ngày lẫn đêm, hay cho thuê văn phòng, ngân hàng, trụ sở các công ty lớn, bệnh viện, phòng khám lớnGiá bán: 135 tỷ. Có thương lượng cho khách mua thiện tríLiên hệ. QUANG TRƯỞNG ; 0912. 129. 926...... 0912. 729. 926",29/12/2020,Tin thường,batdongsan_so_com_vn_1673814818.603777,,,,,
128 tỷ VNĐ,quancaugiay, 238m2,"Bán nhà mặt phố Trần Duy Hưng, Trung Hòa, quận Cầu Giấy, Hà Nội.Sổ đỏ diện tích 238m2, mặt tiền 13m, hậu vuông vắn, xây 7 tầng rất kiên cố, trang bị 2 thang máy nhập khẩu, nhà đang cho thuê giá rất cao, hợp đồng dài hạn.Tòa nhà nằm tại vị trí đắc địa nhất phố Trần Duy Hưng, phố rộng 40m, vỉa hè trước nhà rộng 5m, thoải mái để xe. Là tuyến phố chính nên mật độ giao thông vô cùng đông đúc. Một địa điểm kinh doanh tuyệt vời.Giá tốt nhất thị trường!.Liên hệ. QUANG TRƯỞNG ; 0912. 129. 926...... 0912. 729. 926",29/12/2020,Tin thường,batdongsan_so_com_vn_1673814821.0565856,,,,,
230 tỷ VNĐ,quancaugiay, 679m2,"Bán nhà mặt phố Dịch Vọng Hậu, phường Dịch Vọng Hậu, quận Cầu Giấy, Hà Nội.Nhà có diện tích 679m2, đât thổ cư sổ đỏ lâu dài, lô góc 2 mặt phố, mặt tiền gần 50m. Xây 11 tầng nổi, 1 tầng hầm khung bê tông cốt thép cực kỳ kiên cố, trang bị 3 thang máy tốc độ cao, tải trọng lớn. Từ tầng 2, 5 đua ra diện tích mặt bằng mỗi tầng 750m2. Là 1 trong những tòa nhà đẹp nhất Cầu Giấy.Nằm tại vị trí đắc địa nhất phố Dịch Vọng Hậu, phố rộng 15m, vỉa hè trước nhà rộng 6m, thoải mái để xe. Nhà là lô góc 2 mặt phố nên có lợi thế lớn trong kinh doanh buôn bán. Rất thuận tiện cho thuê văn phòng, khách sạn, nhà hàng lớn kết hợp trụ sở ngân hàng, kinh doanh ở tầng đế, bar, vũ trường ở tầng hầm ...Sổ đỏ chính chủ, pháp lý minh bạch, sang tên trong ngàyGiá bán: 230 tỷ. Có thương lượng cho khách mua thiện tríLiên hệ: QUANG TRƯỞNG ; 0912. 129. 926...... 0912. 729. 926",29/12/2020,Tin thường,batdongsan_so_com_vn_1673814823.4856753,,,,,
"6,3 tỷ VNĐ","Bát Khối, Tư Đình", 56.5m2,"- Nhà nằm trong ngõ lớn đường Bát Khối thông với đường Cổ Linh.  - Khu vực đã phát triển từ lâu năm, dân trí văn minh, an ninh tuyệt đối, gần AEON, Bệnh viện Tâm Anh và trường cấp 1-2 Long BIên. - Nhà mới 5 tầng 56,5m2 thiết kế theo phong cách hiện đại tiện nghi, sang trọng với đầy đủ công năng Gara (có khoảng chờ thang máy), Khách, Bếp, 4 Ngủ thoáng đẹp, Phòng Thờ, Sân cảnh.  - Sổ đỏ chính chủ giao dịch liền tay. - Giá 6,3 tỷ (thiện chí).",13/07/2022,Tin thường,batdongsan_so_com_vn_1673814824.9340353,,,,,
"7,9 tỷ VNĐ",thượng đình, 55m2,"Bán Nhà, Nguyễn Trãi, Thanh Xuân. Ô Tô Kinh Doanh 55m2 x 4 tầng. Mặt Tiền 4.2m Giá 7.9 Tỷ.   MẶT NGÕ – KINH DOANH BẮT CHẤP – NỞ HẬU - Ở SIÊU ĐỈNH  + Nhà mặt ngõ, cách Đường Nguyễn Trãi vàì bước chân,cách Ngã Tư Sở vài trăm mét, ngả đi các hướng Đống Đa, Hà Đông, Trường Chinh, Láng, Vành Đai 3. Nhà gần các tuyến xe buýt, ga tàu điện trên cao, giao thông rất thuận tiện cho việc di chuyển nội thành và đi các tỉnh khác. + Hàng xóm Trung Tâm Thương Mại Roal Anl CiTy, gần các trường Đại Học lớn như; Đại Học Khoa Học Xã Hội Và Nhân Văn, Đại Học Thuỷ Lợi. Gần bệnh viện Đại Học Y Hà Nội, các chợ đầu mối. Xung quanh tiện ích ngập tràn.  + Nhà thiết kế 4 tầng:                                                                                                          - Tầng 1: Phòng khách, bếp, wc, cầu thang giữa. - Tầng 2,3: Mỗi tầng 2 phòng ngủ và wc - Tầng 4: Phòng thờ và sân phơi. + Nhà chủ tâm xây tâm huyết, thiết kế hiện đại, chủ bán để mua biệt thự.  Sổ đỏ chính chủ, sẵn sàng giao dịch.   LH: E KHÁNH: 0984568179 ",13/07/2022,Tin thường,batdongsan_so_com_vn_1673814826.4519749, 4,, 4, 4, 3
"2,35 tỷ VNĐ",Đường Phùng Hưng phường Phúc La, 31m2,"+ Mặt tiền đẹp. Khách mua đầu tư hoặc xây ở tuyệt đẹp. Ở sướng, Kinh Doanh Online tuyệt vời. +
",13/07/2022,Tin thường,batdongsan_so_com_vn_1673814827.7644641, 4,,,,
