id,city,district,ward,street,area,price,house_direction,bedroom,toilet,floors,legits,upload_date,furniture,facade,entrance
batdongsan_so_com_vn_1673793397.9781601,Hà Nội,,Nghĩa đô,Hoàng quốc việt,45.0,5200.0,,4.0,4.0,5.0,None,21/10/2022,None,4.0,4.0
batdongsan_so_com_vn_1673793399.2088683,Hà Nội,long biên,ngọc thụy,,36.0,3000.0,,4.0,,4.0,Sổ đỏ,21/10/2022,None,,
batdongsan_so_com_vn_1673793400.388713,Hà Nội,nam hồng phường bắc hồng,đường thôn đìa,,45.0,1530.0,,,,,None,21/10/2022,None,4.0,
batdongsan_so_com_vn_1673793401.5934892,Hà Nội,đống đa,trung liệt,,47.0,7400.0,,3.0,3.0,4.0,Sổ đỏ,21/10/2022,Available,3.0,
batdongsan_so_com_vn_1673788901.6687202,Hà Nội,hoàng mai,lĩnh nam,đường lĩnh nam,40.0,3500.0,,6.0,4.0,4.0,Sổ đỏ,10/11/2022,Available,5.0,5.0
batdongsan_so_com_vn_1673788905.68957,Hà Nội,hoàng mai,mai động,đường minh khai,40.0,4290.0,,4.0,3.0,4.0,Sổ đỏ,10/11/2022,None,3.0,2.0
batdongsan_so_com_vn_1673788907.0259962,Hà Nội,,,,38.0,3500.0,,,,,None,10/11/2022,None,,
batdongsan_so_com_vn_1673788908.1220746,Hà Nội,nam từ liêm,phú đô,đường lê quang đạo,77.0,25000.0,,5.0,5.0,5.0,None,09/11/2022,None,9.0,30.0
batdongsan_so_com_vn_1673788909.1981845,Hà Nội,long biên,ngọc lâm,đường nguyệt quế 1,50.0,11.8,,3.0,4.0,6.0,Sổ đỏ,09/11/2022,None,4.0,1.0
batdongsan_so_com_vn_1673788910.5725076,Hà Nội,long biên,ngọc thụy,đường ngọc thụy,40.0,3200.0,,,,,Sổ đỏ,09/11/2022,None,3.0,
batdongsan_so_com_vn_1673788911.6795473,Hà Nội,tây hồ,xuân la,đường lạc long quân,70.0,9600.0,,4.0,4.0,5.0,Sổ đỏ,09/11/2022,Available,6.0,3.0
batdongsan_so_com_vn_1673788912.822488,Hà Nội,tây hồ,quảng an,đường trịnh công sơn,85.0,35000.0,,3.0,2.0,2.0,Sổ đỏ,09/11/2022,None,4.0,30.0
batdongsan_so_com_vn_1673788914.0252702,Hà Nội,cầu giấy,trung hòa,đường hoàng ngân,36.0,3700.0,,4.0,3.0,3.0,Sổ đỏ,09/11/2022,None,4.0,2.0
batdongsan_so_com_vn_1673788915.2300487,Hà Nội,hoàng mai,lĩnh nam,đường tam trinh,30.0,2960.0,,,,5.0,Sổ đỏ,09/11/2022,None,,2.0
batdongsan_so_com_vn_1673788916.4906754,Hà Nội,ba đình,đội cấn,đường đội cấn,60.0,23000.0,,3.0,6.0,6.0,Sổ đỏ,09/11/2022,Available,5.0,30.0
batdongsan_so_com_vn_1673788917.9747043,Hà Nội,Tây hồ,,,200.0,41400.0,,,,,Sổ đỏ,09/11/2022,None,12.0,
batdongsan_so_com_vn_1673788919.1106653,Hà Nội,Đống đa,,,50.0,7100.0,,4.0,,5.0,Đã có sổ,09/11/2022,None,,
batdongsan_so_com_vn_1673788920.1887827,Hà Nội,Hoàng mai,,Tân mai quận hoàng mai,25.0,1700.0,,,,,None,09/11/2022,None,,
batdongsan_so_com_vn_1673788921.4873078,Hà Nội,ba đình,đội cấn,đường văn cao,103.0,13500.0,E,3.0,3.0,2.0,None,09/11/2022,None,9.0,10.0
batdongsan_so_com_vn_1673788922.69009,Hà Nội,Đống đa,,,103.0,29000.0,,6.0,,5.0,Sổ đỏ,09/11/2022,None,,
batdongsan_so_com_vn_1673788923.8619556,Hà Nội,long biên,bồ đề,đường lâm du,58.0,6900.0,,4.0,4.0,4.0,Sổ đỏ,09/11/2022,None,6.0,2.0
batdongsan_so_com_vn_1673788925.0168672,Hà Nội,bắc từ liêm,cổ nhuế 1,đường cổ nhuế,58.0,7800.0,,7.0,6.0,7.0,Sổ đỏ,09/11/2022,None,4.0,1.0
batdongsan_so_com_vn_1673788926.2246366,Hà Nội,đống đa,ô chợ dừa,đường nguyễn lương bằng,38.0,130.0,,1.0,1.0,1.0,Sổ đỏ,09/11/2022,None,4.0,3.0
batdongsan_so_com_vn_1673788927.36758,Hà Nội,đống đa,ô chợ dừa,đường ô chợ dừa,25.0,2750.0,,4.0,3.0,5.0,Sổ đỏ,09/11/2022,None,4.0,2.0
batdongsan_so_com_vn_1673784333.1585937,Hà Nội,hoàng mai,mai động,đường minh khai,52.0,3750.0,,3.0,3.0,3.0,Sổ đỏ,07/12/2022,None,3.0,2.0
batdongsan_so_com_vn_1673784334.374341,Hà Nội,thanh xuân,nhân chính,đường lê văn lương,30.0,2900.0,,,,4.0,Sổ đỏ,07/12/2022,None,4.0,3.0
batdongsan_so_com_vn_1673784335.5364475,Hà Nội,Hoàn kiếm,,,54.0,45000.0,,4.0,4.0,6.0,Sổ đỏ,07/12/2022,None,7.0,
batdongsan_so_com_vn_1673784336.7043238,Hà Nội,long biên,ngọc thụy,đường ngọc thụy,33.0,3500.0,,3.0,4.0,5.0,Sổ đỏ,07/12/2022,None,6.0,2.0
batdongsan_so_com_vn_1673784337.7944088,Hà Nội,đống đa,phương mai,đông tác,36.0,4600.0,,4.0,2.0,4.0,Sổ đỏ,07/12/2022,None,3.0,5.0
batdongsan_so_com_vn_1673784338.8545709,Hà Nội,đống đa,trung liệt,thái hà,50.0,11800.0,,6.0,4.0,6.0,Sổ đỏ,07/12/2022,Available,3.0,6.0
batdongsan_so_com_vn_1673784339.855893,Hà Nội,nam từ liêm,phường mỹ đình 1,đường nhân mỹ,92.0,2800.0,,3.0,2.0,1.0,Sổ đỏ,07/12/2022,Available,5.0,6.0
batdongsan_so_com_vn_1673784340.8462436,Hà Nội,đống đa,nam đồng,nguyễn lương bằng,28.0,3680.0,,3.0,2.0,4.0,Sổ đỏ,07/12/2022,Available,3.0,6.0
batdongsan_so_com_vn_1673784341.9293468,Hà Nội,đống đa,thịnh quang,,36.0,5200.0,,,,,Sổ đỏ,07/12/2022,Available,,
batdongsan_so_com_vn_1673784342.9256833,Hà Nội,đống đa,chùa bộc,,45.0,5650.0,,3.0,2.0,4.0,None,07/12/2022,None,4.0,6.0
batdongsan_so_com_vn_1673784343.9200215,Hà Nội,cầu giấy,nghĩa đô,đường hoàng quốc việt,25.0,3200.0,,3.0,2.0,5.0,Sổ đỏ,07/12/2022,None,3.0,4.0
batdongsan_so_com_vn_1673784347.5191524,Hà Nội,hai bà trưng,minh khai,đường mạc thị bưởi,72.0,10100.0,,5.0,4.0,5.0,None,07/12/2022,None,5.0,6.0
batdongsan_so_com_vn_1673784349.6374855,Hà Nội,thanh xuân,khương đình,đường khương hạ,55.0,8900.0,,4.0,3.0,4.0,Đã có sổ,07/12/2022,Available,4.0,7.0
batdongsan_so_com_vn_1673784350.680695,Hà Nội,ba đình,cống vị,đường phan kế bính,50.0,8200.0,,4.0,5.0,5.0,None,07/12/2022,Available,5.0,4.0
batdongsan_so_com_vn_1673784352.7521532,Hà Nội,thanh xuân,hạ đình,đường khương đình,41.0,4100.0,,,,4.0,Sổ đỏ,07/12/2022,Available,5.0,3.0
batdongsan_so_com_vn_1673784353.7564669,Hà Nội,hoài đức,an thượng,đường đại lộ thăng long,52.0,1550.0,,,,,Đã có sổ,07/12/2022,None,4.0,
batdongsan_so_com_vn_1673787058.9273176,Hà Nội,Nam từ liêm,,,104.3,4150.0,,3.0,2.0,10.0,None,19/11/2022,Available,,
batdongsan_so_com_vn_1673787060.237811,Hà Nội,5 tỷ,chính chủ cần bán nhà mặt phố trung kính trung hòa vũ phạm hàm trần duy hưng cầu giấy dt 140 m2 giá 68,,140.0,68500.0,N,8.0,,10.0,None,19/11/2022,None,6.0,20.0
batdongsan_so_com_vn_1673787061.7617402,Hà Nội,8 tỷ,chính chủ cần bán gấp nhà 196 cầu giấy nguyễn văn huyên nguyễn khánh toàn quan hoa cầu giấy dt 58 m2 giá 16,,58.0,16800.0,WN,6.0,,8.0,None,19/11/2022,Available,4.0,6.0
batdongsan_so_com_vn_1673787065.4083502,Hà Nội,8 tỷ,chính chủ cần bán gấp nhà mặt ngõ phố đội cấn liễu giai ba đình dt 65 m2 giá 24,,68.0,24800.0,EN,6.0,,8.0,None,19/11/2022,None,8.0,8.0
batdongsan_so_com_vn_1673787069.6574068,Hà Nội,hai bà trưng,bạch đằng,đường bạch đằng,26.0,2250.0,,2.0,3.0,3.0,Sổ đỏ,19/11/2022,None,3.0,3.0
batdongsan_so_com_vn_1673787070.563987,Hà Nội,cầu giấy,trung hòa,đường trần duy hưng,45.0,5000.0,,4.0,3.0,5.0,Đã có sổ,19/11/2022,None,5.0,3.0
batdongsan_so_com_vn_1673787071.3947666,Hà Nội,,,,62.0,4450.0,,,,,Sổ đỏ,19/11/2022,None,3.0,2.0
batdongsan_so_com_vn_1673787072.3831196,Hà Nội,hoàng mai,tương mai,đường nguyễn an ninh,53.0,4000.0,,,,5.0,Sổ đỏ,19/11/2022,None,4.0,3.0
batdongsan_so_com_vn_1673787073.3784573,Hà Nội,Cầu giấy,,,40.0,9600.0,,2.0,3.0,5.0,Sổ đỏ,19/11/2022,None,5.0,
batdongsan_so_com_vn_1673787075.4110208,Hà Nội,cầu giấy,trung hòa,đường hoàng ngân,55.0,9500.0,,12.0,12.0,7.0,Sổ đỏ,19/11/2022,Available,5.0,3.0
batdongsan_so_com_vn_1673787076.4423022,Hà Nội,cầu giấy,dịch vọng,đường nguyễn khang,47.0,4750.0,,3.0,,4.0,Sổ đỏ,19/11/2022,None,,3.0
batdongsan_so_com_vn_1673787077.4814806,Hà Nội,cầu giấy,dịch vọng,đường cầu giấy,40.0,4200.0,,3.0,,4.0,None,19/11/2022,None,,3.0
batdongsan_so_com_vn_1673787078.5406506,Hà Nội,thanh xuân,khương mai,đường hoàng văn thái,45.0,550.0,ES,3.0,4.0,5.0,Sổ đỏ,19/11/2022,None,4.0,3.0
batdongsan_so_com_vn_1673787079.543966,Hà Nội,Hoàn kiếm,,,102.0,31000.0,,2.0,,1.0,Sổ đỏ,18/11/2022,None,6.0,
batdongsan_so_com_vn_1673787080.6440208,Hà Nội,cầu giấy,mai dịch,đường trần bình,67.0,7800.0,,9.0,9.0,5.0,Đã có sổ,18/11/2022,None,6.0,2.0
batdongsan_so_com_vn_1673787081.7151551,Hà Nội,thanh xuân,khương đình,đường bùi xương trạch,56.0,11200.0,,5.0,3.0,7.0,Sổ đỏ,18/11/2022,None,5.0,9.0
batdongsan_so_com_vn_1673787082.7823002,Hà Nội,Tây hồ,,,92.0,78000.0,,6.0,,5.0,None,18/11/2022,None,10.0,
batdongsan_so_com_vn_1673787083.8105495,Hà Nội,thanh xuân,thanh xuân bắc,đường cự lộc,0.0,5500.0,,3.0,3.0,4.0,Sổ đỏ,18/11/2022,None,,6.0
batdongsan_so_com_vn_1673787084.9096103,Hà Nội,quận long biên,phường thượng thanh,đường thượng thanh,35.0,3300.0,,3.0,,5.0,None,18/11/2022,None,,
batdongsan_so_com_vn_1673818978.3176394,Hà Nội,,Vĩnh phúc,Hoàng hoa thám,30.0,4200.0,,3.0,1.0,5.0,Sổ đỏ,20/06/2022,None,3.0,2.0
batdongsan_so_com_vn_1673818979.774743,Hà Nội,,,Cầu noi,30.0,3500.0,,,,,None,20/06/2022,Available,,
batdongsan_so_com_vn_1673818981.194942,Hà Nội,văn phú phường phú la,phúc la,,90.0,9800.0,,4.0,3.0,4.0,Sổ đỏ,20/06/2022,None,,
batdongsan_so_com_vn_1673818982.4894805,Hà Nội,hoài đức,vân canh ,,35.0,2760.0,,,,,Sổ đỏ,20/06/2022,None,,
batdongsan_so_com_vn_1673818983.8468478,Hà Nội,,Đại mỗ,Đại mỗ,28.0,2550.0,,3.0,2.0,4.0,Sổ đỏ,20/06/2022,None,3.0,3.0
batdongsan_so_com_vn_1673818985.419642,Hà Nội,tây hồ,xuân la,,37.0,4800.0,,,,,Sổ đỏ,20/06/2022,None,,
batdongsan_so_com_vn_1673818986.7449875,Hà Nội,tây hồ,xuân la,,37.0,4800.0,,,,,Sổ đỏ,20/06/2022,None,,
batdongsan_so_com_vn_1673818988.0465038,Hà Nội,,Vân nội,Vân nội,52.0,2028.0,,,,,Sổ đỏ,20/06/2022,None,3.0,
batdongsan_so_com_vn_1673818989.2812014,Hà Nội,,thạch thất,bình yên,60.0,1000.0,,1.0,1.0,1.0,Sổ đỏ,20/06/2022,None,6.0,8.0
batdongsan_so_com_vn_1673818990.6585162,Hà Nội,,Phúc đồng,Chu huy mân,52.0,4700.0,,4.0,4.0,5.0,Sổ đỏ,20/06/2022,None,4.0,3.0
batdongsan_so_com_vn_1673818991.824398,Hà Nội,,,,61.0,12900.0,,3.0,,3.0,None,20/06/2022,None,9.0,
batdongsan_so_com_vn_1673818993.078044,Hà Nội,,Phú thượng,An dương vương,100.0,15800.0,,5.0,6.0,7.0,Sổ đỏ,20/06/2022,Available,5.0,15.0
batdongsan_so_com_vn_1673818997.1613016,Hà Nội,,,Vương thừa vũ,46.0,5500.0,,,,,Sổ đỏ,20/06/2022,Available,5.0,
batdongsan_so_com_vn_1673818998.9983373,Hà Nội,hà đông,văn quán ,nguyễn khuyến ,90.0,12560.0,,4.0,4.0,5.0,Đã có sổ,20/06/2022,None,5.0,
batdongsan_so_com_vn_1673819000.4575434,Hà Nội,,,,42.0,4650.0,,4.0,4.0,5.0,Sổ đỏ,20/06/2022,Available,4.0,
batdongsan_so_com_vn_1673819001.8188546,Hà Nội,hà đông,mỗ lao,vũ trọng khánh,50.0,12000.0,,2.0,,1.0,Đã có sổ,20/06/2022,None,,10.0
batdongsan_so_com_vn_1673819003.1098611,Hà Nội,thanh xuân.,nhân hòa,,63.0,16800.0,,4.0,,6.0,Sổ đỏ,20/06/2022,Available,4.0,10.0
batdongsan_so_com_vn_1673819004.363541,Hà Nội,cầu giấy ,yên hòa ,trung kính ,48.0,3900.0,,,,,None,19/06/2022,None,,
batdongsan_so_com_vn_1673819005.6564138,Hà Nội,,,,31.0,2190.0,,3.0,2.0,2.0,Sổ đỏ,19/06/2022,None,4.0,
batdongsan_so_com_vn_1673819006.7594612,Hà Nội,hai bà trưng,trần đại nghĩa,,120.0,39000.0,,,,,Sổ đỏ,19/06/2022,None,,
batdongsan_so_com_vn_1673815591.038642,Hà Nội,,,,65.0,7900.0,,,,6.0,Đã có sổ,09/07/2022,None,,
batdongsan_so_com_vn_1673815592.7520578,Hà Nội,,,,46.0,7700.0,,5.0,,6.0,Sổ đỏ,09/07/2022,None,5.0,
batdongsan_so_com_vn_1673815593.9848037,Hà Nội,,,,59.0,4500.0,,3.0,2.0,3.0,Sổ đỏ,09/07/2022,None,,
batdongsan_so_com_vn_1673815595.4809995,Hà Nội,,Đại kim,Linh đàm,68.0,2400.0,,2.0,2.0,1.0,Sổ hồng,09/07/2022,None,,1.0
batdongsan_so_com_vn_1673815597.0417802,Hà Nội,,,,62.0,5000.0,,1.0,1.0,1.0,Sổ đỏ,09/07/2022,None,5.0,
batdongsan_so_com_vn_1673815598.4851727,Hà Nội,,Vĩnh phúc,Hoàng hoa thám,35.0,4300.0,,3.0,4.0,5.0,Sổ đỏ,09/07/2022,None,3.0,3.0
batdongsan_so_com_vn_1673815599.9114501,Hà Nội,,,,39.0,4350.0,,4.0,4.0,5.0,Sổ đỏ,09/07/2022,None,3.0,
batdongsan_so_com_vn_1673815601.2757359,Hà Nội,,,,45.0,6200.0,,5.0,,5.0,Sổ đỏ,09/07/2022,None,4.0,
batdongsan_so_com_vn_1673815602.495473,Hà Nội,,Bưởi,Xuân la,30.0,3450.0,,3.0,4.0,5.0,Đã có sổ,09/07/2022,None,3.0,3.0
batdongsan_so_com_vn_1673815603.7492197,Hà Nội,,,,45.0,1180.0,,2.0,2.0,,None,09/07/2022,Available,,
batdongsan_so_com_vn_1673815605.1374714,Hà Nội,thanh trì,tứ hiệp,,39.0,3300.0,,,,,None,09/07/2022,None,,
batdongsan_so_com_vn_1673815607.5141132,Hà Nội,thanh trì,tứ hiệp,,38.0,3800.0,,,,,None,09/07/2022,None,,
batdongsan_so_com_vn_1673815608.775739,Hà Nội,,,,80.0,4000.0,,,,,None,09/07/2022,None,,
batdongsan_so_com_vn_1673815609.9545846,Hà Nội,Cầu giấy,Dịch vọng,Cầu giấy,55.0,5800.0,,4.0,3.0,3.0,Đã có sổ,09/07/2022,None,3.0,3.0
batdongsan_so_com_vn_1673815613.4435225,Hà Nội,,Phú la,Văn phú,30.0,3630.0,,4.0,4.0,4.0,Sổ đỏ,08/07/2022,Available,3.0,3.0
batdongsan_so_com_vn_1673815616.7905056,Hà Nội,Cầu giấy,,,60.0,7900.0,,,,,Đã có sổ,08/07/2022,None,,
batdongsan_so_com_vn_1673815617.8725886,Hà Nội,bắc từ liêm,cổ nhuế,,45.0,3700.0,,,,,Sổ đỏ,08/07/2022,None,,
batdongsan_so_com_vn_1673815618.956708,Hà Nội,phường hoàng văn thụ,đường hoàng mai,,32.0,1850.0,,2.0,,3.0,None,08/07/2022,None,3.0,2.0
batdongsan_so_com_vn_1673815620.3399854,Hà Nội,quận hoàng mai,phường hoàng văn thụ,đường hoàng mai,51.0,10480.0,,,,6.0,Đã có sổ,08/07/2022,None,,
batdongsan_so_com_vn_1673822391.4737704,Hà Nội,,,,85.0,17000.0,,,,,Sổ đỏ,31/05/2022,None,,
batdongsan_so_com_vn_1673822392.940846,Hà Nội,,Trâu quỳ,Cửu việt,44.0,11223.344000000001,,,,,None,31/05/2022,None,4.0,
batdongsan_so_com_vn_1673822393.9970233,Hà Nội,,Đặng xá,Dx 03,132.0,12999.0,,1.0,1.0,1.0,None,31/05/2022,None,6.0,1.0
batdongsan_so_com_vn_1673822395.112038,Hà Nội,phường phú la,đường văn phú,,35.0,3500.0,,3.0,3.0,5.0,Sổ đỏ,31/05/2022,None,,
batdongsan_so_com_vn_1673822396.2579994,Hà Nội,,,Bạch mai,35.0,4500.0,S,3.0,4.0,5.0,Sổ đỏ,31/05/2022,Available,7.0,3.0
batdongsan_so_com_vn_1673822397.2992134,Hà Nội,phường thanh trì.,đường thanh lân,,37.0,3150.0,,3.0,,4.0,Sổ đỏ,31/05/2022,None,3.0,3.0
batdongsan_so_com_vn_1673822398.4491367,Hà Nội,,,,111.0,15500.0,WN,4.0,3.0,4.0,None,31/05/2022,None,5.0,5.0
batdongsan_so_com_vn_1673822399.5132911,Hà Nội,,Xuân la,Võ chí công,58.0,3900.0,,2.0,1.0,1.0,None,31/05/2022,Available,,1.0
batdongsan_so_com_vn_1673822401.6675677,Hà Nội,,,,70.0,18000.0,,,,,Sổ đỏ,31/05/2022,Available,,
batdongsan_so_com_vn_1673822402.92716,Hà Nội,,Mai động,Minh khai,30.0,4300.0,,3.0,4.0,5.0,Sổ đỏ,31/05/2022,Available,3.0,2.0
batdongsan_so_com_vn_1673822404.267637,Hà Nội,,,,70.0,18000.0,,,,,Đã có sổ,31/05/2022,Available,,
batdongsan_so_com_vn_1673822405.372758,Hà Nội,,Khương đình,Khương đình,1.0,3600.0,,1.0,1.0,1.0,None,31/05/2022,None,1.0,1.0
batdongsan_so_com_vn_1673822406.6204345,Hà Nội,,Cống vị,Đào tấn,60.0,7400.0,,4.0,4.0,5.0,None,31/05/2022,None,5.0,4.0
batdongsan_so_com_vn_1673822407.7853324,Hà Nội,,,,40.0,4000.0,,,,,Sổ đỏ,30/05/2022,None,,
batdongsan_so_com_vn_1673822409.2843196,Hà Nội,,Ngọc khánh,Kim mã,80.0,15000.0,,5.0,5.0,5.0,Đã có sổ,30/05/2022,Available,6.0,6.0
batdongsan_so_com_vn_1673822410.4721427,Hà Nội,,Trung hòa,Hạ yên,95.0,17900.0,,4.0,5.0,6.0,Sổ đỏ,30/05/2022,None,6.0,6.0
batdongsan_so_com_vn_1673822411.6210692,Hà Nội,,Ngọc lâm,Nguyễn văn cừ,45.0,4300.0,,3.0,4.0,5.0,Sổ đỏ,30/05/2022,None,4.0,3.0
batdongsan_so_com_vn_1673822412.8826942,Hà Nội,hà đông,lý thường kiệt,,36.0,6950.0,,3.0,3.0,4.0,Sổ đỏ,30/05/2022,None,4.0,6.0
batdongsan_so_com_vn_1673822413.9129379,Hà Nội,,Dịch vọng,Chùa hà,61.0,9600.0,,10.0,10.0,6.0,Sổ đỏ,30/05/2022,None,3.0,3.0
batdongsan_so_com_vn_1673781815.9397454,Hà Nội,hoài đức,an khánh,đường lê trọng tấn,135.0,12250.0,,4.0,3.0,5.0,Đã có sổ,28/12/2022,None,7.0,20.0
batdongsan_so_com_vn_1673781816.8760936,Hà Nội,hoài đức,lại yên,đường đại lộ thăng long,145.0,10500.0,,,,,Đã có sổ,28/12/2022,None,8.0,
batdongsan_so_com_vn_1673781818.0919435,Hà Nội,hà đông,quang trung,đường cầu đơ,58.0,7800.0,,4.0,4.0,4.0,Sổ đỏ,28/12/2022,None,4.0,3.0
batdongsan_so_com_vn_1673781819.62409,Hà Nội,thanh xuân,nhân chính,đường khuất duy tiến,42.0,8500.0,,6.0,,4.0,None,28/12/2022,None,4.0,3.0
batdongsan_so_com_vn_1673781820.6564696,Hà Nội,hoài đức.,kim chung,lai xá,50.0,3500.0,,,,5.0,Sổ đỏ,28/12/2022,Available,4.0,
batdongsan_so_com_vn_1673781821.6369302,Hà Nội,hà đông,la khê,đường ,83.0,13000.0,,5.0,5.0,5.0,Sổ đỏ,28/12/2022,None,8.0,25.0
batdongsan_so_com_vn_1673781823.0157201,Hà Nội,bắc từ liêm,phú diễn,đường hồ tùng mậu,84.0,3300.0,,2.0,2.0,30.0,None,28/12/2022,Available,9.0,50.0
batdongsan_so_com_vn_1673781824.0131412,Hà Nội,chuyên mỹ,mỹ văn ,,70.0,700.0,,,,,None,28/12/2022,None,,
batdongsan_so_com_vn_1673781825.1608481,Hà Nội,hà đông,yên phúc ,,37.0,3150.0,,,,4.0,Đã có sổ,28/12/2022,Available,,
batdongsan_so_com_vn_1673781826.211338,Hà Nội,hà đông,xa la,,38.0,3150.0,,,,4.0,Đã có sổ,28/12/2022,None,,
batdongsan_so_com_vn_1673781827.2158513,Hà Nội,hà đông,văn phú ,,59.0,16880.0,,,,7.0,Đã có sổ,28/12/2022,None,,
batdongsan_so_com_vn_1673781828.1954257,Hà Nội,hà đông,quang trung ,,60.0,15000.0,,,,7.0,Đã có sổ,28/12/2022,None,,
batdongsan_so_com_vn_1673781829.4432962,Hà Nội,đông anh,xuân nộn,đường lương quy,95.0,35.0,EN,,,,None,28/12/2022,None,5.0,
batdongsan_so_com_vn_1673781830.5233843,Hà Nội,8 tỷ; 0368423596,p.giáp bát; 6,⭐️chính chủ bán nhà riêng 72m2 tại ngõ 773 giải phóng,72.0,6800.0,,,,,None,28/12/2022,None,,
batdongsan_so_com_vn_1673781831.6617315,Hà Nội,,,,43.0,16800.0,,4.0,5.0,5.0,Đã có sổ,28/12/2022,None,4.0,
batdongsan_so_com_vn_1673781832.8583007,Hà Nội,Cầu giấy,,,96.0,25200.0,,4.0,4.0,5.0,Sổ đỏ,28/12/2022,None,4.0,
batdongsan_so_com_vn_1673781834.0239477,Hà Nội,Cầu giấy,,,96.0,25200.0,,4.0,4.0,5.0,Sổ đỏ,28/12/2022,None,4.0,
batdongsan_so_com_vn_1673781835.206762,Hà Nội,thanh xuân ,hồ hạ đình ,,110.0,27000.0,,,,8.0,Sổ đỏ,28/12/2022,None,,
batdongsan_so_com_vn_1673781836.5970833,Hà Nội,hoàng mai,thịnh liệt,đường thịnh liệt,55.0,7500.0,,6.0,4.0,5.0,Sổ đỏ,28/12/2022,None,4.0,1.0
batdongsan_so_com_vn_1673781837.6139941,Hà Nội,,,,42.0,3200.0,,,,,Sổ đỏ,28/12/2022,None,,
batdongsan_so_com_vn_1673808389.168893,Hà Nội,,Tây mỗ,Đại lộ thăng long,74.0,3993.0,,3.0,,,None,16/08/2022,None,5.0,50.0
batdongsan_so_com_vn_1673808390.6609006,Hà Nội,,Vân canh,An trai,50.0,3900.0,,,,,None,16/08/2022,None,3.0,
batdongsan_so_com_vn_1673808392.082099,Hà Nội,thanh xuân,khương đình,bùi xương trạch,55.0,6850.0,,,,,Sổ đỏ,16/08/2022,None,,
batdongsan_so_com_vn_1673808393.2878726,Hà Nội,hoàng mai,đường minh khai,,30.0,2600.0,,3.0,,3.0,None,16/08/2022,None,3.0,2.0
batdongsan_so_com_vn_1673808394.4886603,Hà Nội,Cầu giấy,,,40.0,15200.0,,,,,Sổ đỏ,16/08/2022,None,,
batdongsan_so_com_vn_1673808400.9469016,Hà Nội,,Hiền ninh,Quốc lộ 18,48.0,750.0,,,,,None,16/08/2022,None,6.0,
batdongsan_so_com_vn_1673808402.2333999,Hà Nội,,Hiền ninh,Quốc lộ 1,48.0,750.0,,,,,Sổ hồng,16/08/2022,None,6.0,
batdongsan_so_com_vn_1673808403.2886214,Hà Nội,thanh xuân,nhân chính,quan nhân,75.0,6800.0,,,,,Sổ đỏ,16/08/2022,None,,
batdongsan_so_com_vn_1673808404.4138246,Hà Nội,,,,48.0,8000.0,,,,6.0,Sổ đỏ,16/08/2022,None,,
batdongsan_so_com_vn_1673808405.818111,Hà Nội,,Bưởi,Võng thị,45.0,9700.110999999999,,4.0,4.0,5.0,Sổ đỏ,16/08/2022,None,4.0,5.0
batdongsan_so_com_vn_1673808406.8453648,Hà Nội,,Xuân la,Lạc long quân,36.0,6100.0,,4.0,5.0,5.0,Đã có sổ,16/08/2022,None,3.0,6.0
batdongsan_so_com_vn_1673808408.05014,Hà Nội,,,,50.0,6800.0,,6.0,4.0,5.0,Sổ đỏ,16/08/2022,None,5.0,
batdongsan_so_com_vn_1673808409.6499064,Hà Nội,,Bồ đề,Bồ đề,35.0,3600.0,,3.0,4.0,5.0,Sổ đỏ,16/08/2022,None,6.0,3.0
batdongsan_so_com_vn_1673808410.7173188,Hà Nội,,Ngọc lâm,Ngọc lâm,30.0,3800.0,,3.0,4.0,5.0,None,16/08/2022,None,3.0,3.0
batdongsan_so_com_vn_1673808411.7629833,Hà Nội,,Bưởi,Thụy khuê,55.0,6500.0,,4.0,3.0,4.0,Sổ đỏ,16/08/2022,None,4.0,2.0
batdongsan_so_com_vn_1673808413.06949,Hà Nội,,,Đình thôn,55.0,6500.0,,9.0,9.0,5.0,Sổ đỏ,16/08/2022,None,4.0,
batdongsan_so_com_vn_1673808414.7979038,Hà Nội,,,,43.0,4500.0,ES,4.0,3.0,4.0,Sổ đỏ,16/08/2022,Available,7.0,5.0
batdongsan_so_com_vn_1673808417.0506814,Hà Nội,,hoài đức,kim chung,56.0,2100.0,,,,,Sổ đỏ,16/08/2022,None,,
batdongsan_so_com_vn_1673808419.2616284,Hà Nội,Long biên,Long biên,Tư đình,90.0,8600.0,,,,,Sổ đỏ,16/08/2022,None,7.0,
batdongsan_so_com_vn_1673808420.4975228,Hà Nội,,,,50.0,8000.0,,,,6.0,Sổ đỏ,16/08/2022,None,,
batdongsan_so_com_vn_1673787511.067847,Hà Nội,,,,46.0,2400.0,,1.0,1.0,1.0,Sổ đỏ,16/11/2022,None,5.0,5.0
batdongsan_so_com_vn_1673787512.285589,Hà Nội,đông anh ,hải bối ,xóm 1 ,67.5,3544.0,,,,,Sổ đỏ,16/11/2022,None,4.0,
batdongsan_so_com_vn_1673787513.2759397,Hà Nội,,,,35.0,4550.0,,3.0,,5.0,Sổ đỏ,16/11/2022,None,4.0,
batdongsan_so_com_vn_1673787514.2264407,Hà Nội,hoài đức,kim chung,đường tỉnh lộ 422,40.0,3150.0,,4.0,3.0,5.0,None,16/11/2022,Available,3.0,4.0
